period,client_id,service_line,man_hours_billed,external_production_cost,internal_cost_per_hour
2025-04-01,SMS-1032,Media Performance,46,0,350000
2025-04-01,SMS-1034,Media Performance,37,0,350000
2025-04-01,SMS-1035,Digital Strategy,70,0,350000
2025-04-01,SMS-1037,Media Performance,185,0,350000
2025-04-01,SMS-1037,Creative Production,232,136144954,350000
2025-04-01,SMS-1038,Digital Strategy,74,0,350000
2025-04-01,SMS-1040,Digital Strategy,21,0,350000
2025-04-01,SMS-1041,Digital Strategy,73,0,350000
2025-04-01,SMS-1042,Digital Strategy,35,0,350000
2025-04-01,SMS-1042,Media Performance,52,0,350000
2025-04-01,SMS-1043,Creative Production,39,7543704,350000
2025-04-01,SMS-1043,Digital Strategy,27,0,350000
2025-04-01,SMS-1044,Creative Production,84,21887811,350000
2025-04-01,SMS-1045,Creative Production,81,44445050,350000
2025-04-01,SMS-1046,Media Performance,62,0,350000
2025-04-01,SMS-1047,Digital Strategy,69,0,350000
2025-04-01,SMS-1048,Digital Strategy,51,0,350000
2025-04-01,SMS-1048,Media Performance,66,0,350000
2025-04-01,SMS-1049,Creative Production,81,28888352,350000
2025-04-01,SMS-1050,Digital Strategy,49,0,350000
2025-04-01,SMS-1051,Media Performance,166,0,350000
2025-04-01,SMS-1053,Media Performance,35,0,350000
2025-04-01,SMS-1055,Creative Production,100,42010854,350000
2025-04-01,SMS-1056,Creative Production,246,97120683,350000
2025-04-01,SMS-1056,Digital Strategy,172,0,350000
2025-04-01,SMS-1057,Digital Strategy,15,0,350000
2025-04-01,SMS-1057,Media Performance,20,0,350000
2025-04-01,SMS-1058,Media Performance,72,0,350000
2025-04-01,SMS-1060,Media Performance,12,0,350000
2025-04-01,SMS-1061,Digital Strategy,28,0,350000
2025-04-01,SMS-1062,Creative Production,96,24397563,350000
2025-04-01,SMS-1062,Digital Strategy,57,0,350000
2025-04-01,SMS-1063,Digital Strategy,25,0,350000
2025-04-01,SMS-1066,Digital Strategy,74,0,350000
2025-04-01,SMS-1066,Creative Production,62,28672702,350000
2025-04-01,SMS-1067,Media Performance,61,0,350000
2025-04-01,SMS-1068,Creative Production,21,14071614,350000
2025-04-01,SMS-1069,Creative Production,33,6449192,350000
2025-04-01,SMS-1070,Digital Strategy,64,0,350000
2025-04-01,SMS-1072,Creative Production,33,16916709,350000
2025-04-01,SMS-1072,Digital Strategy,27,0,350000
2025-04-01,SMS-1074,Digital Strategy,42,0,350000
2025-04-01,SMS-1074,Creative Production,88,19297941,350000
2025-04-01,SMS-1075,Digital Strategy,39,0,350000
2025-04-01,SMS-1076,Creative Production,36,11450356,350000
2025-04-01,SMS-1077,Creative Production,51,38439008,350000
2025-04-01,SMS-1078,Creative Production,56,54411002,350000
2025-04-01,SMS-1079,Creative Production,95,26382229,350000
2025-04-01,SMS-1080,Creative Production,57,36642649,350000
2025-04-01,SMS-1080,Media Performance,50,0,350000
2025-04-01,SMS-1081,Digital Strategy,29,0,350000
2025-04-01,SMS-1082,Digital Strategy,56,0,350000
2025-04-01,SMS-1083,Creative Production,22,8615798,350000
2025-04-01,SMS-1083,Digital Strategy,28,0,350000
2025-04-01,SMS-1084,Media Performance,24,0,350000
2025-04-01,SMS-1086,Media Performance,17,0,350000
2025-04-01,SMS-1087,Digital Strategy,41,0,350000
2025-04-01,SMS-1088,Media Performance,73,0,350000
2025-04-01,SMS-1089,Media Performance,160,0,350000
2025-04-01,SMS-1089,Digital Strategy,142,0,350000
2025-04-01,SMS-1090,Digital Strategy,160,0,350000
2025-04-01,SMS-1090,Media Performance,143,0,350000
2025-04-01,SMS-1091,Media Performance,41,0,350000
2025-04-01,SMS-1092,Creative Production,58,51174665,350000
2025-04-01,SMS-1093,Media Performance,47,0,350000
2025-04-01,SMS-1094,Digital Strategy,26,0,350000
2025-04-01,SMS-1095,Media Performance,63,0,350000
2025-04-01,SMS-1096,Digital Strategy,29,0,350000
2025-04-01,SMS-1097,Digital Strategy,22,0,350000
2025-04-01,SMS-1097,Media Performance,16,0,350000
2025-04-01,SMS-1098,Media Performance,29,0,350000
2025-04-01,SMS-1098,Creative Production,37,19553125,350000
2025-04-01,SMS-1099,Digital Strategy,36,0,350000
2025-04-01,SMS-1099,Media Performance,54,0,350000
2025-04-01,SMS-1100,Media Performance,67,0,350000
2025-04-01,SMS-1101,Media Performance,152,0,350000
2025-04-01,SMS-1102,Digital Strategy,23,0,350000
2025-04-01,SMS-1104,Digital Strategy,57,0,350000
2025-04-01,SMS-1104,Creative Production,89,49257428,350000
2025-04-01,SMS-1105,Media Performance,35,0,350000
2025-04-01,SMS-1106,Digital Strategy,131,0,350000
2025-04-01,SMS-1107,Media Performance,56,0,350000
2025-04-01,SMS-1108,Creative Production,78,16298620,350000
2025-04-01,SMS-1109,Digital Strategy,177,0,350000
2025-04-01,SMS-1109,Creative Production,140,65024683,350000
2025-04-01,SMS-1110,Digital Strategy,27,0,350000
2025-04-01,SMS-1110,Media Performance,14,0,350000
2025-04-01,SMS-1111,Media Performance,118,0,350000
2025-04-01,SMS-1112,Digital Strategy,64,0,350000
2025-04-01,SMS-1113,Media Performance,72,0,350000
2025-04-01,SMS-1115,Creative Production,37,10548520,350000
2025-04-01,SMS-1115,Digital Strategy,22,0,350000
2025-04-01,SMS-1116,Media Performance,53,0,350000
2025-04-01,SMS-1116,Digital Strategy,41,0,350000
2025-04-01,SMS-1117,Creative Production,65,40198281,350000
2025-04-01,SMS-1118,Media Performance,60,0,350000
2025-04-01,SMS-1119,Creative Production,169,100399474,350000
2025-04-01,SMS-1121,Digital Strategy,141,0,350000
2025-04-01,SMS-1122,Digital Strategy,21,0,350000
2025-04-01,SMS-1123,Creative Production,88,33871048,350000
2025-04-01,SMS-1123,Digital Strategy,59,0,350000
2025-04-01,SMS-1124,Digital Strategy,160,0,350000
2025-04-01,SMS-1125,Media Performance,72,0,350000
2025-04-01,SMS-1125,Digital Strategy,38,0,350000
2025-04-01,SMS-1126,Creative Production,225,50038361,350000
2025-04-01,SMS-1127,Media Performance,13,0,350000
2025-04-01,SMS-1129,Creative Production,16,7681411,350000
2025-04-01,SMS-1130,Media Performance,52,0,350000
2025-04-01,SMS-1131,Media Performance,165,0,350000
2025-04-01,SMS-1132,Creative Production,36,7178680,350000
2025-04-01,SMS-1134,Media Performance,17,0,350000
2025-04-01,SMS-1135,Creative Production,64,32875123,350000
2025-04-01,SMS-1136,Creative Production,100,42346805,350000
2025-04-01,SMS-1136,Media Performance,46,0,350000
2025-04-01,SMS-1137,Creative Production,39,8932034,350000
2025-04-01,SMS-1139,Digital Strategy,65,0,350000
2025-04-01,SMS-1140,Creative Production,147,85525345,350000
2025-04-01,SMS-1141,Digital Strategy,20,0,350000
2025-04-01,SMS-1142,Digital Strategy,19,0,350000
2025-04-01,SMS-1143,Creative Production,22,7083660,350000
2025-04-01,SMS-1144,Creative Production,220,121386692,350000
2025-04-01,SMS-1145,Media Performance,20,0,350000
2025-04-01,SMS-1146,Media Performance,52,0,350000
2025-04-01,SMS-1147,Creative Production,178,112755083,350000
2025-04-01,SMS-1148,Media Performance,47,0,350000
2025-04-01,SMS-1149,Creative Production,70,27209731,350000
2025-05-01,SMS-1000,Creative Production,16,9107520,350000
2025-05-01,SMS-1001,Digital Strategy,13,0,350000
2025-05-01,SMS-1003,Digital Strategy,29,0,350000
2025-05-01,SMS-1004,Digital Strategy,12,0,350000
2025-05-01,SMS-1005,Creative Production,50,43837911,350000
2025-05-01,SMS-1006,Media Performance,24,0,350000
2025-05-01,SMS-1007,Media Performance,180,0,350000
2025-05-01,SMS-1007,Digital Strategy,101,0,350000
2025-05-01,SMS-1009,Media Performance,37,0,350000
2025-05-01,SMS-1010,Digital Strategy,65,0,350000
2025-05-01,SMS-1010,Media Performance,36,0,350000
2025-05-01,SMS-1012,Creative Production,95,26997466,350000
2025-05-01,SMS-1013,Media Performance,18,0,350000
2025-05-01,SMS-1016,Creative Production,25,8258083,350000
2025-05-01,SMS-1017,Media Performance,61,0,350000
2025-05-01,SMS-1018,Creative Production,91,25135246,350000
2025-05-01,SMS-1018,Media Performance,54,0,350000
2025-05-01,SMS-1019,Digital Strategy,72,0,350000
2025-05-01,SMS-1021,Media Performance,15,0,350000
2025-05-01,SMS-1021,Creative Production,30,12570594,350000
2025-05-01,SMS-1022,Media Performance,22,0,350000
2025-05-01,SMS-1023,Creative Production,33,8004708,350000
2025-05-01,SMS-1023,Media Performance,13,0,350000
2025-05-01,SMS-1025,Digital Strategy,63,0,350000
2025-05-01,SMS-1026,Media Performance,51,0,350000
2025-05-01,SMS-1027,Media Performance,72,0,350000
2025-05-01,SMS-1028,Media Performance,50,0,350000
2025-05-01,SMS-1030,Creative Production,85,18113207,350000
2025-05-01,SMS-1031,Digital Strategy,40,0,350000
2025-05-01,SMS-1032,Creative Production,74,25194986,350000
2025-05-01,SMS-1034,Creative Production,92,23589830,350000
2025-05-01,SMS-1035,Media Performance,40,0,350000
2025-05-01,SMS-1037,Creative Production,183,66708458,350000
2025-05-01,SMS-1038,Creative Production,54,36084578,350000
2025-05-01,SMS-1038,Digital Strategy,61,0,350000
2025-05-01,SMS-1040,Creative Production,40,12289862,350000
2025-05-01,SMS-1040,Media Performance,18,0,350000
2025-05-01,SMS-1041,Digital Strategy,40,0,350000
2025-05-01,SMS-1042,Creative Production,74,30328346,350000
2025-05-01,SMS-1043,Media Performance,23,0,350000
2025-05-01,SMS-1044,Digital Strategy,60,0,350000
2025-05-01,SMS-1045,Media Performance,56,0,350000
2025-05-01,SMS-1045,Creative Production,68,17061911,350000
2025-05-01,SMS-1046,Media Performance,36,0,350000
2025-05-01,SMS-1046,Creative Production,58,32484208,350000
2025-05-01,SMS-1047,Media Performance,59,0,350000
2025-05-01,SMS-1047,Digital Strategy,55,0,350000
2025-05-01,SMS-1048,Media Performance,53,0,350000
2025-05-01,SMS-1049,Digital Strategy,69,0,350000
2025-05-01,SMS-1050,Creative Production,74,27444747,350000
2025-05-01,SMS-1050,Media Performance,42,0,350000
2025-05-01,SMS-1051,Digital Strategy,137,0,350000
2025-05-01,SMS-1053,Creative Production,64,32401222,350000
2025-05-01,SMS-1055,Digital Strategy,64,0,350000
2025-05-01,SMS-1056,Media Performance,123,0,350000
2025-05-01,SMS-1057,Media Performance,29,0,350000
2025-05-01,SMS-1058,Digital Strategy,57,0,350000
2025-05-01,SMS-1060,Digital Strategy,13,0,350000
2025-05-01,SMS-1061,Digital Strategy,19,0,350000
2025-05-01,SMS-1062,Media Performance,61,0,350000
2025-05-01,SMS-1066,Creative Production,93,24666050,350000
2025-05-01,SMS-1067,Digital Strategy,64,0,350000
2025-05-01,SMS-1068,Media Performance,18,0,350000
2025-05-01,SMS-1069,Digital Strategy,28,0,350000
2025-05-01,SMS-1070,Digital Strategy,61,0,350000
2025-05-01,SMS-1072,Digital Strategy,21,0,350000
2025-05-01,SMS-1074,Digital Strategy,37,0,350000
2025-05-01,SMS-1074,Creative Production,95,34102453,350000
2025-05-01,SMS-1075,Media Performance,38,0,350000
2025-05-01,SMS-1075,Creative Production,82,29259197,350000
2025-05-01,SMS-1076,Creative Production,37,5982621,350000
2025-05-01,SMS-1077,Digital Strategy,65,0,350000
2025-05-01,SMS-1077,Media Performance,40,0,350000
2025-05-01,SMS-1078,Creative Production,70,27194152,350000
2025-05-01,SMS-1078,Digital Strategy,54,0,350000
2025-05-01,SMS-1079,Media Performance,51,0,350000
2025-05-01,SMS-1080,Creative Production,81,39624091,350000
2025-05-01,SMS-1081,Creative Production,33,13917753,350000
2025-05-01,SMS-1082,Media Performance,69,0,350000
2025-05-01,SMS-1082,Creative Production,75,16444181,350000
2025-05-01,SMS-1083,Digital Strategy,29,0,350000
2025-05-01,SMS-1084,Digital Strategy,13,0,350000
2025-05-01,SMS-1086,Creative Production,39,15054533,350000
2025-05-01,SMS-1086,Digital Strategy,28,0,350000
2025-05-01,SMS-1087,Creative Production,95,19012662,350000
2025-05-01,SMS-1088,Creative Production,78,36450915,350000
2025-05-01,SMS-1090,Creative Production,162,74773845,350000
2025-05-01,SMS-1090,Media Performance,143,0,350000
2025-05-01,SMS-1091,Digital Strategy,59,0,350000
2025-05-01,SMS-1092,Media Performance,63,0,350000
2025-05-01,SMS-1092,Creative Production,54,28772332,350000
2025-05-01,SMS-1093,Media Performance,37,0,350000
2025-05-01,SMS-1093,Creative Production,81,17476949,350000
2025-05-01,SMS-1094,Digital Strategy,24,0,350000
2025-05-01,SMS-1094,Media Performance,14,0,350000
2025-05-01,SMS-1095,Digital Strategy,68,0,350000
2025-05-01,SMS-1097,Media Performance,25,0,350000
2025-05-01,SMS-1097,Creative Production,21,16847371,350000
2025-05-01,SMS-1098,Media Performance,25,0,350000
2025-05-01,SMS-1099,Media Performance,40,0,350000
2025-05-01,SMS-1100,Creative Production,86,38794262,350000
2025-05-01,SMS-1100,Media Performance,65,0,350000
2025-05-01,SMS-1101,Creative Production,147,78233920,350000
2025-05-01,SMS-1102,Digital Strategy,14,0,350000
2025-05-01,SMS-1104,Media Performance,45,0,350000
2025-05-01,SMS-1105,Media Performance,40,0,350000
2025-05-01,SMS-1106,Media Performance,101,0,350000
2025-05-01,SMS-1106,Digital Strategy,120,0,350000
2025-05-01,SMS-1107,Creative Production,81,50909672,350000
2025-05-01,SMS-1108,Media Performance,74,0,350000
2025-05-01,SMS-1109,Creative Production,182,83383760,350000
2025-05-01,SMS-1110,Creative Production,40,6029058,350000
2025-05-01,SMS-1111,Digital Strategy,122,0,350000
2025-05-01,SMS-1112,Media Performance,61,0,350000
2025-05-01,SMS-1112,Digital Strategy,55,0,350000
2025-05-01,SMS-1113,Digital Strategy,51,0,350000
2025-05-01,SMS-1115,Creative Production,37,6866189,350000
2025-05-01,SMS-1116,Media Performance,57,0,350000
2025-05-01,SMS-1117,Media Performance,54,0,350000
2025-05-01,SMS-1118,Media Performance,50,0,350000
2025-05-01,SMS-1119,Creative Production,208,79423597,350000
2025-05-01,SMS-1119,Digital Strategy,162,0,350000
2025-05-01,SMS-1121,Digital Strategy,123,0,350000
2025-05-01,SMS-1122,Media Performance,17,0,350000
2025-05-01,SMS-1123,Media Performance,59,0,350000
2025-05-01,SMS-1124,Digital Strategy,143,0,350000
2025-05-01,SMS-1125,Creative Production,95,13023917,350000
2025-05-01,SMS-1126,Creative Production,147,90269418,350000
2025-05-01,SMS-1126,Media Performance,177,0,350000
2025-05-01,SMS-1127,Digital Strategy,12,0,350000
2025-05-01,SMS-1127,Media Performance,29,0,350000
2025-05-01,SMS-1129,Media Performance,25,0,350000
2025-05-01,SMS-1130,Digital Strategy,52,0,350000
2025-05-01,SMS-1130,Media Performance,54,0,350000
2025-05-01,SMS-1131,Media Performance,146,0,350000
2025-05-01,SMS-1132,Media Performance,14,0,350000
2025-05-01,SMS-1134,Digital Strategy,21,0,350000
2025-05-01,SMS-1135,Digital Strategy,43,0,350000
2025-05-01,SMS-1136,Digital Strategy,50,0,350000
2025-05-01,SMS-1137,Media Performance,16,0,350000
2025-05-01,SMS-1139,Digital Strategy,55,0,350000
2025-05-01,SMS-1140,Creative Production,157,97720783,350000
2025-05-01,SMS-1141,Digital Strategy,18,0,350000
2025-05-01,SMS-1142,Digital Strategy,12,0,350000
2025-05-01,SMS-1143,Creative Production,30,8162884,350000
2025-05-01,SMS-1144,Media Performance,186,0,350000
2025-05-01,SMS-1144,Creative Production,192,73375781,350000
2025-05-01,SMS-1145,Media Performance,27,0,350000
2025-05-01,SMS-1145,Digital Strategy,14,0,350000
2025-05-01,SMS-1146,Creative Production,54,27141861,350000
2025-05-01,SMS-1146,Media Performance,46,0,350000
2025-05-01,SMS-1147,Creative Production,141,65618859,350000
2025-05-01,SMS-1148,Creative Production,78,27925302,350000
2025-05-01,SMS-1149,Media Performance,47,0,350000
2025-06-01,SMS-1000,Media Performance,13,0,350000
2025-06-01,SMS-1000,Digital Strategy,29,0,350000
2025-06-01,SMS-1001,Creative Production,16,13341355,350000
2025-06-01,SMS-1003,Creative Production,23,9482243,350000
2025-06-01,SMS-1003,Media Performance,15,0,350000
2025-06-01,SMS-1004,Media Performance,23,0,350000
2025-06-01,SMS-1005,Creative Production,103,26412352,350000
2025-06-01,SMS-1006,Media Performance,18,0,350000
2025-06-01,SMS-1007,Media Performance,135,0,350000
2025-06-01,SMS-1009,Digital Strategy,44,0,350000
2025-06-01,SMS-1010,Media Performance,61,0,350000
2025-06-01,SMS-1012,Creative Production,61,36897333,350000
2025-06-01,SMS-1013,Creative Production,37,16135519,350000
2025-06-01,SMS-1013,Media Performance,21,0,350000
2025-06-01,SMS-1016,Creative Production,30,5407696,350000
2025-06-01,SMS-1017,Creative Production,64,14261452,350000
2025-06-01,SMS-1017,Media Performance,54,0,350000
2025-06-01,SMS-1018,Creative Production,96,44739429,350000
2025-06-01,SMS-1019,Digital Strategy,65,0,350000
2025-06-01,SMS-1019,Creative Production,85,42687421,350000
2025-06-01,SMS-1021,Creative Production,37,12375515,350000
2025-06-01,SMS-1022,Creative Production,39,9851514,350000
2025-06-01,SMS-1023,Creative Production,29,13708718,350000
2025-06-01,SMS-1025,Creative Production,58,23681913,350000
2025-06-01,SMS-1026,Digital Strategy,55,0,350000
2025-06-01,SMS-1026,Media Performance,67,0,350000
2025-06-01,SMS-1027,Creative Production,99,48959254,350000
2025-06-01,SMS-1028,Media Performance,49,0,350000
2025-06-01,SMS-1030,Digital Strategy,47,0,350000
2025-06-01,SMS-1030,Media Performance,35,0,350000
2025-06-01,SMS-1031,Media Performance,39,0,350000
2025-06-01,SMS-1032,Creative Production,61,31542474,350000
2025-06-01,SMS-1034,Digital Strategy,51,0,350000
2025-06-01,SMS-1034,Creative Production,74,32362685,350000
2025-06-01,SMS-1035,Digital Strategy,51,0,350000
2025-06-01,SMS-1035,Creative Production,72,25101535,350000
2025-06-01,SMS-1037,Digital Strategy,155,0,350000
2025-06-01,SMS-1037,Creative Production,178,79489216,350000
2025-06-01,SMS-1038,Creative Production,53,26062685,350000
2025-06-01,SMS-1040,Digital Strategy,12,0,350000
2025-06-01,SMS-1041,Creative Production,74,37453789,350000
2025-06-01,SMS-1042,Digital Strategy,66,0,350000
2025-06-01,SMS-1042,Media Performance,50,0,350000
2025-06-01,SMS-1043,Media Performance,27,0,350000
2025-06-01,SMS-1043,Digital Strategy,24,0,350000
2025-06-01,SMS-1044,Creative Production,86,30932688,350000
2025-06-01,SMS-1045,Media Performance,36,0,350000
2025-06-01,SMS-1046,Creative Production,54,32493955,350000
2025-06-01,SMS-1046,Media Performance,54,0,350000
2025-06-01,SMS-1047,Digital Strategy,59,0,350000
2025-06-01,SMS-1048,Digital Strategy,43,0,350000
2025-06-01,SMS-1049,Digital Strategy,47,0,350000
2025-06-01,SMS-1050,Digital Strategy,67,0,350000
2025-06-01,SMS-1053,Digital Strategy,66,0,350000
2025-06-01,SMS-1055,Creative Production,82,21221549,350000
2025-06-01,SMS-1056,Digital Strategy,143,0,350000
2025-06-01,SMS-1057,Creative Production,19,8864012,350000
2025-06-01,SMS-1058,Digital Strategy,48,0,350000
2025-06-01,SMS-1058,Media Performance,46,0,350000
2025-06-01,SMS-1060,Digital Strategy,29,0,350000
2025-06-01,SMS-1060,Media Performance,15,0,350000
2025-06-01,SMS-1062,Media Performance,50,0,350000
2025-06-01,SMS-1066,Creative Production,64,29296654,350000
2025-06-01,SMS-1067,Media Performance,49,0,350000
2025-06-01,SMS-1067,Digital Strategy,37,0,350000
2025-06-01,SMS-1068,Media Performance,12,0,350000
2025-06-01,SMS-1069,Media Performance,23,0,350000
2025-06-01,SMS-1069,Creative Production,19,17444419,350000
2025-06-01,SMS-1070,Digital Strategy,47,0,350000
2025-06-01,SMS-1072,Creative Production,32,20994941,350000
2025-06-01,SMS-1074,Creative Production,88,18610961,350000
2025-06-01,SMS-1075,Media Performance,51,0,350000
2025-06-01,SMS-1075,Creative Production,81,28776500,350000
2025-06-01,SMS-1076,Creative Production,19,12140403,350000
2025-06-01,SMS-1077,Digital Strategy,48,0,350000
2025-06-01,SMS-1078,Media Performance,68,0,350000
2025-06-01,SMS-1078,Digital Strategy,45,0,350000
2025-06-01,SMS-1079,Digital Strategy,67,0,350000
2025-06-01,SMS-1080,Digital Strategy,41,0,350000
2025-06-01,SMS-1081,Media Performance,15,0,350000
2025-06-01,SMS-1082,Media Performance,52,0,350000
